PROP2_JA	PROP2_JL	PROP6_JA	PROP6_JL	ROTOR PITCH ANGLE DEG	PROP2_CEF_X	PROP2_CEF_Y	PROP2_CEF_Z	PROP2_CEM_X	PROP2_CEM_Y	PROP2_CEM_Z	PROP6_CEF_X	PROP6_CEF_Y	PROP6_CEF_Z	PROP6_CEM_X	PROP6_CEM_Y	PROP6_CEM_Z
0	0.363636363636364	0	0.363636363636364	22	0.145193229536179	-0.00379872030241062	-0.0153068585416381	0.0150107614260641	0.000528903536789451	0.010259324380396	0.13487858906445	-0.00476030103715478	-0.0137626776619994	-0.0130700738058886	0.00246456357108452	-0.00912812943753735
0	0.285714285714286	0	0.285714285714286	22	0.137116169660439	-0.00301048630334103	-0.0139208117970617	0.014623543915298	0.000730470757201874	0.00889087612888701	0.132241821838149	-0.00471056280028347	-0.0127371030304676	-0.0142682595878694	0.00245823392487761	-0.00951448317074898
0.848528137423857	0.848528137423857	0.848528137423857	0.848528137423857	22	0.0840949108687667	-0.00977541241215594	-0.0454952501279053	0.0102558551292519	0.00520173244052061	0.0184663853743461	0.0554043622769379	-0.00398879049727771	-0.0413789147042	-0.00800590825631197	0.000568292490294374	-0.0192125956087858
0.530330085889911	0.530330085889911	0.530330085889911	0.530330085889911	22	0.120177598853059	-0.00618613847034969	-0.0223850909142521	0.012962965373798	0.00480742747847075	0.0125732547530671	0.090287308792978	0.000560049291510984	-0.026523733575632	-0.0110602029268235	0.00214219448294021	-0.0147464634196553
0.385694607919935	0.385694607919935	0.385694607919935	0.385694607919935	22	0.133447906713587	-0.00385003729787728	-0.0153474086069208	0.0130914053168242	0.00407198103863295	0.00969327241507409	0.108601828903023	0.000899069628091291	-0.0162568095745739	-0.0128785186020265	0.00134060969242068	-0.0112167586417466
0.303045763365663	0.303045763365663	0.303045763365663	0.303045763365663	22	0.133507972832421	-0.0025927176417121	-0.0127517417706646	0.0130618961024533	0.00180208458160393	0.00781407649444612	0.118679634448334	-0.000147284313501432	-0.0123109944591364	-0.0135750575831528	0.00111384802694404	-0.00837234466348336
1.03923048454133	0.6	1.03923048454133	0.6	22	0.0254715455537726	-0.00791784805333886	-0.0350138468225485	0.0042186507387175	0.00336006638317422	0.0114696432222767	0.0104086333990841	-0.00781040638517334	-0.0315105400093978	-0.003294912248191	-0.00188045747804211	-0.0124929998503746
0.649519052838329	0.375	0.649519052838329	0.375	22	0.0923487406976549	-0.00609301402010773	-0.0158678756537715	0.0115352335859858	0.00345253757833165	0.00829568101033396	0.0667585807448596	-0.000797956496443734	-0.0196064354364268	-0.00950212414363591	0.000798296181478616	-0.00984890315714392
0.47237749297333	0.272727272727273	0.47237749297333	0.272727272727273	22	0.11759039312498	-0.00384404180013401	-0.010053581658752	0.0127770479440701	0.00296603918608252	0.00645740123565429	0.0883896809050435	-0.000399795376300228	-0.0125071984709674	-0.0115364576457959	0.000422662886319305	-0.00734995649395528
0.371153744479045	0.214285714285714	0.371153744479045	0.214285714285714	22	0.128940359711872	-0.00264045447018621	-0.00800336572111259	0.0130999949030072	0.00248073493664019	0.00544815335533786	0.101191698004766	-0.000801419250293887	-0.00884277587076648	-0.0126879707943114	-0.000326568427061731	-0.00550152806447046
0.6	1.03923048454133	0.6	1.03923048454133	22	0.140041083649934	-0.00497622758574259	-0.0514187637052176	0.0138879287259985	0.00631179966007695	0.0250515716102697	0.0984345102185521	0.00156266952790507	-0.0471951914721043	-0.0112808965607073	0.00382540975099498	-0.0244626491757546
0.375	0.649519052838329	0.375	0.649519052838329	22	0.14756918190534	-0.00228886765794825	-0.028860826326178	0.0134731629876147	0.00525137620838128	0.0163860522906229	0.119177812841783	0.00281180701531517	-0.0256322852710577	-0.0125298196159459	0.00336114095597419	-0.0187739211294152
0.272727272727273	0.47237749297333	0.272727272727273	0.47237749297333	22	0.142639889639752	-0.00171432812559737	-0.0210441910182682	0.0130327800103231	0.00276892518784502	0.0123866249153363	0.12818341976255	0.000663285697398267	-0.0177406753320353	-0.0135020548542321	0.00255270622979135	-0.0127129128621905
0.214285714285714	0.371153744479045	0.214285714285714	0.371153744479045	22	0.135972645694169	-0.00195138593208081	-0.0178306952140479	0.0132328118637249	0.000754419373927363	0.00980076770403704	0.127627922836574	-0.000662578662224991	-0.0155834669186157	-0.0136324936800869	0.00169269534155071	-0.00912228293160742
0.6	1.03923048454133	0.6	1.03923048454133	31	0.163218808504052	-0.00151813693075425	-0.0706228315125289	0.0237040990222772	-0.000463558612034327	0.0244965772176632	0.125267729890785	-0.000584635351281526	-0.0595648372044417	-0.0200363033402855	0.000387927919195101	-0.023155619921228
0.375	0.649519052838329	0.375	0.649519052838329	31	0.151568943524867	-0.00358044436457662	-0.043772234950208	0.0234253934806915	-0.00148376435904414	0.0158315136596983	0.144671436886928	0.000711963715543037	-0.0348781481987418	-0.0228823436864211	-0.00262818848787564	-0.0156227915779428
0.272727272727273	0.47237749297333	0.272727272727273	0.47237749297333	31	0.143969232049405	-0.0043027051500307	-0.0325118655202157	0.0232921293927829	-0.000989384056008173	0.0117878594057143	0.146584266983291	0.00159660497091902	-0.0282017381840715	-0.0238718283872836	-0.000737718565956052	-0.0121174513724503
0.214285714285714	0.371153744479045	0.214285714285714	0.371153744479045	31	0.137424282961341	-0.00380721993474527	-0.0270706141647768	0.0229891096572935	-0.000726978093649757	0.00928950051165906	0.134143275505481	-7.23441385948393e-05	-0.0249865839169667	-0.0230824060252148	-0.000306799802441554	-0.00896349693190509
0	1.2	0	1.2	31	0.188659114956165	-0.00865386105132654	-0.0559032023188744	0.0298251252040959	-0.00457086036015392	0.0194351087763466	0.172856180726764	0.00195873955031017	-0.0565307333002732	-0.0291470294583389	-0.0031824907374799	-0.020481405780917
0	0.75	0	0.75	31	0.177324234413223	-0.00361400032882541	-0.0280326732891875	0.0278263021028808	-0.00324464756402436	0.0128919528541563	0.16169220736838	-0.00071493983976994	-0.0328610156382935	-0.0259733356401934	-0.00137106875359638	-0.0134781780065926
0	0.545454545454545	0	0.545454545454545	31	0.164374593664328	-4.50714876912515e-05	-0.022852212687143	0.0266638877954237	-0.00151342516438006	0.010097179732453	0.144125380434618	-0.00210283005132219	-0.0296979709083252	-0.0234380024099715	-0.00218922492242185	-0.0103436152421745
0	0.428571428571429	0	0.428571428571429	31	0.153891799805653	0.000383610784145921	-0.0208236556322608	0.0255347718839488	-0.00130134379287247	0.00708082368419934	0.125505748084784	-0.00285948917801794	-0.0284964893655924	-0.021914582837413	-0.000804646133005926	-0.0100094455014833
1.3856406460551	0.8	1.3856406460551	0.8	31	0.0631385134991644	-0.0141293240691646	-0.0731625376461906	0.0126143053717209	0.00530190215391021	0.0216354046968108	0.0329244926399941	-0.0126005512423689	-0.0632332409100798	-0.0096996074321615	-0.00235925310084383	-0.0216139449466959
0.866025403784439	0.5	0.866025403784439	0.5	31	0.128614370158696	-0.0101596481407275	-0.0335489723611289	0.0210705176482789	0.00487232223023251	0.0138086166670772	0.102223456736108	-0.00212616587468154	-0.0368185216322965	-0.0189933365985308	0.000698008177292561	-0.0153036575329028
